ID,底本/出典,データベースID,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）2,年月日（被害）,年月日（被害）3,伝聞/体験,被害種別,緯度経度,座標/レベル,座標に関する備考,備考
1034,『新収日本地震史料』第2巻 別巻,J0700095,「光紹日記」（『鴨脚家文書』京都）,廿三日　睛天　昨夜丑刻地震,－,京都,－,－,1703/12/31,元禄16/11/23,体験ヵ,詳細未詳,"35.0116707,135.7681095",2,便宜的に、京都市役所に置く。,
1035,『新収日本地震史料』第2巻 別巻,J0700095,「光紹日記」（『鴨脚家文書』京都）,廿七日　霧　昨暁地震,－,京都,－,－,1704/1/4,元禄16/11/27,体験ヵ,余震,"35.0116707,135.7681095",2,便宜的に、京都市役所に置く。,
1036,『新収日本地震史料』第2巻 別巻,J0700095,「光紹日記」（『鴨脚家文書』京都）,廿九日……去廿二日夜江戸大地震、道中小田原辺迄夥敷由申,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞,詳細未詳,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
1037,『新収日本地震史料』第2巻 別巻,J0700096,「東大寺年中行事記」（東大寺図書館）,去ル廿二日丑ノ后刻江戸甚敷地震所々及破損候,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1038,『新収日本地震史料』第2巻 別巻,J0700096,「東大寺年中行事記」（東大寺図書館）,同〔廿三〕日雑司村番所及太破,－,添上郡雑司村（番所）,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"34.688223,135.839859",2,便宜的に東大寺に置く。,
1039,『新収日本地震史料』第2巻 別巻,J0700097,「西大寺日記」（奈良西大寺）,四日睛天江戸去ル廿二日か廿四日迄大地簑、諸大名数多屋敷破損之由,－,江戸,－,－,1704/1/1,元禄16/11/24,伝聞,余震,"35.684627,139.752032",1,便宜的に皇居に置く。,
1040,『新収日本地震史料』第2巻 別巻,J0700097,「西大寺日記」（奈良西大寺）,四日睛天江戸去ル廿二日か廿四日迄大地簑、諸大名数多屋敷破損之由,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1041,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,廿二日睛天夜丑刻過地振夜明迄以上四度,－,東大寺,－,－,1703/12/31,元禄16/11/23,伝聞,余震,"34.688223,135.839859",3,,
1042,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,廿九日晴天、去廿二日江戸大地振所々破損申候由御奉行所へ申来,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1043,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,〔十二月〕七日少雪……廿二日之地振小田原?江戸迄之間ハ大分破損之由小田原之城天主崩不残焼失し町家も大方焼大分人死有之由,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.251334,139.154094",1,代表点を小田原、便宜的に小田原城跡に置く。,
1044,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,〔十二月〕七日少雪……廿二日之地振小田原?江戸迄之間ハ大分破損之由小田原之城天主崩不残焼失し町家も大方焼大分人死有之由,－,小田原城,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
1045,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,〔十二月〕七日少雪……廿二日之地振小田原?江戸迄之間ハ大分破損之由小田原之城天主崩不残焼失し町家も大方焼大分人死有之由,－,小田原城下,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
1046,『新収日本地震史料』第2巻 別巻,J0700098,「三網所日記」（東大寺薬師院）,〔十二月〕七日少雪……廿二日之地振小田原?江戸迄之間ハ大分破損之由小田原之城天主崩不残焼失し町家も大方焼大分人死有之由,－,小田原城下,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
1047,『新収日本地震史料』第2巻 別巻,J0700101 ,「歳の当条目」（兵庫県加西市吉野町）,去未ノ十二〔一〕月廿三日?江戸大地志んニて、同廿八日迄大志志ん、大久保おだわら御城ゆりつぶし,－,江戸,1704/1/5,元禄16/11/28,1704/1/5,元禄16/11/28,伝聞,余震,"35.684627,139.752032",1,便宜的に皇居に置く。,
1048,『新収日本地震史料』第2巻 別巻,J0700101 ,「歳の当条目」（兵庫県加西市吉野町）,去未ノ十二〔一〕月廿三日?江戸大地志んニて、同廿八日迄大志志ん、大久保おだわら御城ゆりつぶし,－,小田原城,1704/1/5,元禄16/11/28,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.251334,139.154094",3,便宜的に小田原城跡に置く。,
1049,『新収日本地震史料』第2巻 別巻,J0700103 ,「矢吹録巻之二」（『近世作南農村史料』岡山県柵原町行信岡山県総合文化センター蔵）,十一月廿二日地震仕侯、其後承り候得は関東筋大地震致し候よしなり,－,岡山県柵原町,－,－,1703/12/31,元禄16/11/23,体験,詳細未詳,"34.951827,134.062386",3,岡山県久米郡美咲町柵原。,
1050,『新収日本地震史料』第2巻 別巻,S00001641 ,「国元日記」（岡山県津山藩）,十一月廿二日夜丑刻?大地震御大名方御屋敷無別条候,－,津山藩上屋敷,－,－,1703/12/31,元禄16/11/23,体験,被害なし,"35.712910, 139.790381",3,元誓願寺前、現台東区西浅草二丁目付近。に置く。、『江戸幕藩大名家事典』中、604頁。,
1051,『新収日本地震史料』第2巻 別巻,S00001159,「江戸日記」（岡山県津山藩）,十一月廿三日、昨夜中丑上刻大地震所々及大破、御殿中天水ゆりこほし棟瓦不残落、長屋／＼破損甚敷事無間ゆり付御座候,－,津山藩上屋敷,－,－,1703/12/31,元禄16/11/23,体験,建物被害,"35.712910, 139.790381",3,元誓願寺前、現台東区西浅草二丁目付近。に置く。、『江戸幕藩大名家事典』中、604頁。,
1052,『新収日本地震史料』第2巻 別巻,S00001159,「江戸日記」（岡山県津山藩）,至今朝軽キ小屋懸屏風ニ而かこひゆり出し候時分被為入日中少茂不相止、所々火市有之,－,江戸城下,－,－,1703/12/31,元禄16/11/23,体験,火災被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
1053,『新収日本地震史料』第2巻 別巻,S00001159,「江戸日記」（岡山県津山藩）,甲府様御屋舗之内火れ余程有之候,－,甲府殿,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.673889,139.756195",3,便宜的に日比谷公園に置く。,
1054,『新収日本地震史料』第2巻 別巻,S00001159,「江戸日記」（岡山県津山藩）,〔廿四日〕地震未相止候然共間遠ニ成少宛ゆり候也,－,津山藩上屋敷,1704/1/1,元禄16/11/24,1704/1/1,元禄16/11/24,体験,余震,"35.712910, 139.790381",3,元誓願寺前、現台東区西浅草二丁目付近。に置く。、『江戸幕藩大名家事典』中、604頁。,
1055,『新収日本地震史料』第2巻 別巻,S00001159,「江戸日記」（岡山県津山藩）,〔廿六日〕夜五前地震有之余程強シ,－,津山藩上屋敷,1704/1/3,元禄16/11/26,1704/1/3,元禄16/11/26,体験,余震,"35.712910, 139.790381",3,元誓願寺前、現台東区西浅草二丁目付近。に置く。、『江戸幕藩大名家事典』中、604頁。,
1056,『新収日本地震史料』第2巻 別巻,S00001456 ,「御入国以後大地震考」（池田家文庫）,御城御堀石垣を崩し土手上の並木松倒れ武家町屋共潰れ家夥し死亡四千三百余人,－,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1057,『新収日本地震史料』第2巻 別巻,S00001456 ,「御入国以後大地震考」（池田家文庫）,御城御堀石垣を崩し土手上の並木松倒れ武家町屋共潰れ家夥し死亡四千三百余人,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
1058,『新収日本地震史料』第2巻 別巻,S00001456 ,「御入国以後大地震考」（池田家文庫）,御城御堀石垣を崩し土手上の並木松倒れ武家町屋共潰れ家夥し死亡四千三百余人,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
1059,『新収日本地震史料』第2巻 別巻,S00001456 ,「御入国以後大地震考」（池田家文庫）,案るに神田川堀割り牛込市ヶ谷にいたるハ寛文年中松平陸奥守一手にて堀割る其土手に松の木を植付しか頗る繁茂せしを此時皆震倒し枯れぬ,－,牛込,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（木）,"35.700355,139.742832",3,代表点を牛込（牛込見附付近。）に置く。,
1060,『新収日本地震史料』第2巻 別巻,,〔荒蒔村宮座中間年代記〕（奈良県『天理市史史料編』）,其節江戸三拾町二長十四里程も焼失、右両度之騒動ニ而人死有之由、弐拾万人とも云、三拾万人とも云、此儀不分明……両国橋焼落,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1061,『新収日本地震史料』第2巻 別巻,,〔荒蒔村宮座中間年代記〕（奈良県『天理市史史料編』）,其節江戸三拾町二長十四里程も焼失、右両度之騒動ニ而人死有之由、弐拾万人とも云、三拾万人とも云、此儀不分明……両国橋焼落,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1062,『新収日本地震史料』第2巻 別巻,,〔荒蒔村宮座中間年代記〕（奈良県『天理市史史料編』）,其節江戸三拾町二長十四里程も焼失、右両度之騒動ニ而人死有之由、弐拾万人とも云、三拾万人とも云、此儀不分明……両国橋焼落,－,両国橋,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.694415,139.788097",3,,
1063,『新収日本地震史料』第2巻 別巻,,「因府年表」,江府大地震。夜半過より動揺頻りにして休止せず。御城内外の石垣多く崩れたり。,－,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",3,便宜的に皇居に置く。,
1064,『新収日本地震史料』第2巻 別巻,,「因府年表」,江府大地震。夜半過より動揺頻りにして休止せず。御城内外の石垣多く崩れたり。,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
1065,『新収日本地震史料』第2巻 別巻,,「因府年表」,藩邸に於は定府勤番共みな難を戸外に避く……御小屋の破滅せし輩へは、御台所にて御支度を被遣。,－,鳥取藩屋敷,－,－,1703/12/31,元禄16/11/23,体験,建物被害,"35.680293,139.761502",3,八代洲河岸(和田倉門橋と馬場崎門橋の間）。『江戸幕藩大名家事典』中、629頁。,
1066,『新収日本地震史料』第2巻 別巻,,「因府年表」,箱根の往還崩壊し、数日の間人跡絶ゆ。,－,箱根,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（途）,"35.232386,139.106946",2,便宜的に箱根町役場に置く。,
1067,『新収日本地震史料』第2巻 別巻,,「因伯大年表」,元禄十六癸未　十一月江戸大地震ニテ城破壊ス、,－,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",3,便宜的に皇居に置く。,
1068,『新収日本地震史料』第2巻 別巻,,「珍事録」（鳥取県）,元録十六未十二月頃江戸大地震にて所々見付石垣御櫓等大分及破損,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
1069,『新収日本地震史料』第2巻 別巻,,「毛利十一代史」（『山口県文化史年表』）,十一月廿二日の江戸大地震により江戸城破損,－,江戸城,1704/1/5,元禄16/11/28,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",3,便宜的に皇居に置く。,
1070,『新収日本地震史料』第2巻 別巻,,「備後福山藩編年史料」（広島県）,十一月廿二日関東地方、江戸、大地震、大海鳴、火災、百七十年来ノ大地震トモ、慶安二年以来ノ大地震トモ云フ諸侯ノ第邸、殆ンド被害ヲ蒙ムル。余震、今年中・打続ク。,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1071,『新収日本地震史料』第2巻 別巻,,「備後福山藩編年史料」（広島県）,十一月廿二日関東地方、江戸、大地震、大海鳴、火災、百七十年来ノ大地震トモ、慶安二年以来ノ大地震トモ云フ諸侯ノ第邸、殆ンド被害ヲ蒙ムル。余震、今年中・打続ク。,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.684627,139.752032",1,便宜的に皇居に置く。,
1072,『新収日本地震史料』第2巻 別巻,,「備後福山藩編年史料」（広島県）,十一月廿二日関東地方、江戸、大地震、大海鳴、火災、百七十年来ノ大地震トモ、慶安二年以来ノ大地震トモ云フ諸侯ノ第邸、殆ンド被害ヲ蒙ムル。余震、今年中・打続ク。,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,余震,"35.684627,139.752032",1,便宜的に皇居に置く。,
1073,『新収日本地震史料』第2巻 別巻,,「白湾藻・廿九」（史料編さん所蔵）,此月廿二日関東大地震中ニモ相州小田原ノ城潰レ家中町家夥敷ユリ倒シ、夫ヨリ火起リ出城下ノ男女十ニ八九死亡ス,－,小田原城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.251334,139.154094",3,便宜的に小田原城跡に置く。,
1074,『新収日本地震史料』第2巻 別巻,,「白湾藻・廿九」（史料編さん所蔵）,此月廿二日関東大地震中ニモ相州小田原ノ城潰レ家中町家夥敷ユリ倒シ、夫ヨリ火起リ出城下ノ男女十ニ八九死亡ス,－,小田原城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
1075,『新収日本地震史料』第2巻 別巻,,「白湾藻・廿九」（史料編さん所蔵）,此月廿二日関東大地震中ニモ相州小田原ノ城潰レ家中町家夥敷ユリ倒シ、夫ヨリ火起リ出城下ノ男女十ニ八九死亡ス,－,小田原城下,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
